,Player,Pos,Games,ADP,Pass Comp,Pass Att,Pass Yds,Pass Yds Per Game,Pass Yds Avg,Pass TD,Pass TD Per Game,Int,Rush Att,Rush Yds,Rush Yds Per Game,Rush Yds Avg,Rush TD,Rush TD Per Game,Rec,Rec Yds,Rec Yds Per Game,Rec Yds Avg,Rec TD,Rec TD Per Game,Fumbles Lost,Fantasy Total,Fantasy Avg,UID,Rush Avg,Rec Avg
0,Frank Gore,RB,16,82.48,0,0,0,0.0,0,0,0.0,0,263,1025,64.0625,0,4,0.25,38,277,17.3125,0,4,0.25,1,176.20000000000002,11.012500000000001,FrankGore77,3.897338403041825,7.2894736842105265
0,Kevin White,WR,4,83.52,0,0,0,0.0,0,0,0.0,0,1,9,2.25,0,0,0.0,19,187,46.75,0,0,0.0,0,19.6,4.9,KevinWhite78,9.0,9.842105263157896
0,Ameer Abdullah,RB,2,85.70,0,0,0,0.0,0,0,0.0,0,18,101,50.5,0,0,0.0,5,57,28.5,0,1,0.5,0,21.8,10.9,AmeerAbdullah79,5.611111111111111,11.4
0,Arian Foster,RB,7,86.68,0,0,0,0.0,0,0,0.0,0,22,55,7.857142857142857,0,0,0.0,6,78,11.142857142857142,0,0,0.0,0,13.3,1.9000000000000001,ArianFoster80,2.5,13.0
0,Sterling Shepard,WR,16,86.86,0,0,0,0.0,0,0,0.0,0,3,31,1.9375,0,0,0.0,65,683,42.6875,0,8,0.5,0,119.4,7.4625,SterlingShepard81,10.333333333333334,10.507692307692308
0,Carson Palmer,QB,16,88.67,364,597,4233,264.5625,11.62912087912088,26,1.625,14,14,38,2.375,0,0,0.0,0,0,0.0,0,0,0.0,4,241.12,15.07,CarsonPalmer82,2.7142857142857144
0,Tyler Eifert,TE,15,89.35,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,29,394,26.266666666666666,0,5,0.3333333333333333,0,69.4,4.626666666666667,TylerEifert83,13.586206896551724
0,Blake Bortles,QB,16,92.62,368,625,3905,244.0625,10.611413043478262,23,1.4375,16,58,359,22.4375,0,3,0.1875,0,0,0.0,0,0,0.0,6,258.09999999999997,16.131249999999998,BlakeBortles84,6.189655172413793
0,DeAngelo Williams,RB,16,94.27,0,0,0,0.0,0,0,0.0,0,98,343,21.4375,0,4,0.25,18,118,7.375,0,2,0.125,0,82.1,5.13125,DeAngeloWilliams85,3.5,6.555555555555555
0,T.J. Yeldon,RB,15,95.25,0,0,0,0.0,0,0,0.0,0,130,465,31.0,0,1,0.06666666666666667,50,312,20.8,0,1,0.06666666666666667,1,87.7,5.846666666666667,TJYeldon86,3.576923076923077,6.24
